machine_speed_rpm,temperature_c,humidity_percent,vibration_level,energy_usage_kwh,production_count,defect_count,hours_since_last_maintenance,maintenance_required,alert_triggered,defective_product
1550.0917187624382,82.56724871621066,55.940192804747525,0.7086047049537114,129.89411307550066,177,4,4,1,0,1
1402.244475520145,78.15405842277389,40.69608111430165,0.3985240506814148,127.66870062807288,190,6,53,0,0,1
1509.9332305429225,69.87906587835397,30.604427368579003,0.46385372333060143,111.81383051808558,80,7,85,1,0,1
1575.138712337179,84.27046283167094,68.60061477817888,0.5416446038101452,140.11849023592833,179,6,176,0,1,1
1333.0594718878629,81.10516847762676,40.035721827644096,0.4946095150994261,97.45007802093923,152,3,2,0,0,0
1554.3360192379935,77.91048851734308,57.041051522101895,0.40176964196226855,142.5581798650714,64,7,37,0,0,1
1433.7376241054153,73.86757950575084,58.26519479514838,0.612185785623047,123.08987331190502,106,6,141,0,0,1
1557.059866859316,70.2028038163826,54.40029668317943,0.7320040722017259,113.26894820243653,124,5,174,1,0,1
1423.6740843457483,73.13896611964473,42.51629576854593,0.5196131459023907,119.60252729263377,83,7,141,0,0,1
1319.511789933548,80.44374309852093,40.84385015056263,0.40959317102639997,117.85470468378116,152,4,72,1,0,1
1337.2457562116838,84.42293152967305,53.90673130810812,0.34510394749465245,144.40565792835434,124,7,37,0,0,1
1504.8084946661381,82.71621764136094,64.64382534446766,0.5257975981221181,98.46641745057973,78,1,191,0,0,0
1525.9722501721483,72.55575289106864,67.86934915693583,0.6103877343316257,104.74961521706804,65,2,171,0,0,0
1409.568337489559,69.40191283355495,34.2362321761503,0.5475167746495382,140.7260578414496,126,2,124,0,0,0
1563.8592458777373,75.70443123455603,36.1931445039088,0.49975961590811463,108.08930129632282,86,6,69,0,0,1
1333.847993773104,66.15780317218574,67.78945035132318,0.4410728348210694,138.01066154663184,130,8,64,0,0,1
1493.3920201352682,76.61583857092391,59.461409133391705,0.39078363672819105,153.98871966017418,198,6,24,0,0,1
1378.8983800237543,74.26198706850666,65.31975299319092,0.5834751326324882,111.96409946116732,173,0,15,0,0,0
1434.816389219784,72.66981749065879,38.10530536541373,0.5913771621385586,133.6272465315061,68,10,14,0,0,1
1504.7398671316414,67.02648466366603,53.50343484437607,0.3454270213309267,96.92615437320283,151,2,130,0,0,0
1413.9586634716047,77.56800053284859,58.04558377669895,0.6589838978180684,135.09466596135618,185,5,194,0,0,0
1461.5444455770175,72.33649580169045,57.20447541787891,0.5574071220894001,123.98847971973534,126,8,36,0,0,1
1600.629280921444,69.15041582144856,46.32606763466792,0.6399594645145794,129.4607656432043,90,5,182,0,1,0
1442.310813047685,60.63868893359175,30.61579566765234,0.3657872251514885,107.0885585592921,110,4,124,1,0,1
1583.5692112065142,74.86242547474681,53.317042272170525,0.36341758445845607,86.77833168865655,75,3,112,0,1,0
1387.0293145342382,83.86125798334872,40.12406156718435,0.48510306902327033,130.0650412949901,120,7,165,0,0,1
1552.9804177915282,83.30629607273934,48.01016984571561,0.5502784426895194,78.73193695041091,152,7,190,0,0,1
1644.15686206579,72.71451871706864,68.30324060335269,0.6796360822926963,113.6529901551493,119,3,0,0,0,0
1252.835549987271,71.9889396981911,45.961412705697384,0.5706078913815131,138.8236373283994,156,3,70,0,0,0
1420.3104744529523,77.34387128037511,63.59206426657707,0.47573187231879666,123.83795471746072,156,2,102,0,0,0
1557.707212718054,70.00807280405854,37.54162422997005,0.3973630792334108,158.96685289579625,152,2,18,0,0,0
1479.6954613957007,76.50895949909733,56.89841992100115,0.623000057271915,140.50218305163548,68,7,51,0,0,1
1537.1145873371308,78.83040139192344,69.08027817755774,0.4035294574249285,106.92203223348847,117,4,117,0,0,0
1439.601481328418,81.13466611942154,34.07572403491747,0.6628468554772322,120.54626759702877,119,1,157,0,0,0
1508.65897874729,74.49922961760024,30.33279768908768,0.47156153503934906,119.05258594911128,162,3,106,0,0,0
1484.432276460792,73.98163124911517,47.34331170530457,0.659058207261785,88.35646473307746,106,10,54,0,0,1
1616.7782061659807,70.61008706621719,33.70501932205469,0.5678931290059278,101.19202167031294,110,3,13,0,0,0
1525.4420843301214,70.8655982298007,59.93537398704925,0.48630045105575415,108.7847818604028,141,6,12,0,0,1
1533.7602662075203,73.86760554049236,66.58194655394236,0.4480603628173873,79.27558994288127,79,4,83,0,0,0
1458.8123033877532,76.8368275340809,47.36083890835035,0.465909212265392,120.94986936503285,176,5,89,1,0,1
1451.2393775927505,79.56792313116625,40.34846568621764,0.5428316692375238,115.01856310693918,164,3,26,0,0,0
1456.744181218038,70.98410524659828,47.37613276026439,0.5077156496217716,86.54212197376852,55,7,88,0,0,1
1539.4452142378298,82.46344284479761,58.93791271400004,0.4406188591931295,128.08425730554663,67,5,136,0,0,0
1457.9015519179736,73.64438199478715,30.36216646321484,0.4834368589682368,134.3174548938192,59,2,40,0,0,0
1528.9774856896413,74.89316352825782,53.578159579387886,0.507857702971915,124.54068957729778,141,6,47,0,0,1
1707.540079864544,71.26394160426088,54.53166739549516,0.28712659055851875,113.5186364958206,188,3,11,0,0,0
1587.1124703431692,62.87879869863529,55.50752987583742,0.5458168114788698,131.8288430350371,126,2,137,0,0,0
1467.3976467832158,79.42022698180524,39.68088319923509,0.4020278775283193,133.60440720953383,150,7,5,0,0,1
1620.1213922163945,78.68421948546217,58.56210893512507,0.3846667596794255,126.14807139439377,133,6,161,0,0,1
1459.1924626978448,73.59336221440893,33.655659453271056,0.3312655652889289,103.50775499130478,101,3,179,0,0,0
1296.1875464822147,75.33495358612436,37.97081345867203,0.32061075021321095,125.53201531022361,80,5,40,1,0,1
1399.1913689082596,77.57969608852049,65.09880186617929,0.3644552496887711,143.90961301650958,194,7,5,0,0,1
1312.9208078974143,67.18727071556728,59.548926029062656,0.42909790423695093,108.0674188277654,159,4,129,1,0,1
1464.8486515958691,72.35473661326853,30.54982216045381,0.6953259137526568,161.95878678264862,142,4,14,0,0,0
1501.8418379189552,78.97132339810913,39.93505041479201,0.4474120324104796,109.48738132029231,102,3,144,0,0,0
1667.6437312275282,68.72855288415376,38.57625931972658,0.5177750106268031,120.64814026680273,194,6,15,0,0,1
1532.6927373764163,76.46778966083315,40.8322531214789,0.5400481386506328,106.55028807987327,135,4,155,1,0,1
1478.0899471191135,68.21709097688297,39.90239081119546,0.5131065186215849,124.46541671840522,51,5,84,1,0,1
1582.940558118349,77.33214991216764,32.50105182971383,0.4922556539274006,85.1555661472945,135,7,199,0,0,1
1278.8864690992116,74.82179258851258,48.357620663872815,0.38047062364007556,109.07916402366558,182,4,9,0,0,0
1523.5614558108566,66.92434092047245,59.30933899144661,0.6450927548279212,98.15757599302866,53,3,137,0,1,0
1577.0865193886966,80.82369677228586,54.269268988697455,0.6807196643637885,122.70676695784582,55,1,137,0,1,0
1352.141375422016,71.32704211600975,56.91486674392319,0.3317341305877314,139.88894751017816,198,5,155,0,0,0
1614.375404320693,70.9487378149281,33.24596714144957,0.39759714091136206,132.92012374229103,167,8,151,0,0,1
1533.8496407494415,76.00284598615471,68.05962840707149,0.4720189657622994,72.56681278282215,138,5,18,1,0,1
1458.4712086099198,80.74318674714358,63.53967335372099,0.40354622050898087,160.8413930585576,63,5,67,0,1,0
1563.2781866106284,69.92089090510801,62.20361273982651,0.5505965553455865,125.90559881241737,105,3,183,0,0,0
1727.0692857804397,75.30839924923986,62.9193522016707,0.4271727797593387,104.47001719014,130,3,194,0,0,0
1518.1866255058494,77.14408250165286,67.30842032531045,0.7165056067806602,123.14255837981882,198,6,41,0,0,1
1524.8220586300336,78.46552803631572,51.770158644547905,0.6190548594343597,123.52379645005385,95,5,139,0,0,0
1454.0639100459755,75.88220777638612,38.01128071470504,0.5212574030632215,106.66302566096873,193,7,145,0,0,1
1415.0155630535207,73.16486080458338,54.671344314101646,0.6026986263319732,123.95833334684151,65,6,150,0,0,1
1583.0335816544246,70.8620488967564,59.715259746717564,0.6105900424357309,107.85055424759386,169,8,83,0,0,1
1414.3916174091132,75.43071941523188,59.51669573416102,0.44360525119417565,111.91276014619955,133,8,133,1,0,1
1507.1566237219392,69.63930494007197,50.85796096667521,0.41837827554580354,106.2744172848983,57,8,52,0,0,1
1452.2342553234882,60.39324758252697,32.73834877334312,0.5078143062969648,91.34657420520695,137,9,97,0,0,1
1547.8979825746392,77.18279902078834,44.844517537205114,0.5861636124497944,122.91672940430767,180,5,41,0,0,0
1533.3662105286949,79.51967420543097,66.83066433853429,0.5139060398653418,131.70598873032677,68,3,193,0,0,0
1603.7539944257899,63.185337822290805,53.377956390297044,0.34230035178090024,130.29767192152744,146,4,29,0,0,0
1448.9983601145252,69.95134647645031,51.533277730228534,0.41971755560491575,136.39850505270468,115,5,8,0,0,0
1473.0125064706629,78.09577130502599,40.75414057528774,0.4926027136405622,126.48680420029737,128,6,169,0,0,1
1402.1236284217694,85.2874773485585,44.737956796663156,0.492433439567417,109.34549003566192,135,7,33,1,0,1
1455.570673992389,75.10396853837705,65.81384356612676,0.6972542176789809,136.79327728862378,173,4,167,0,0,0
1537.7300493044852,71.35998529385432,56.65852190107343,0.36140120576010015,92.8496492031613,199,6,87,0,0,1
1575.6988616645351,74.0855177944758,61.49548107009331,0.5505589241835874,101.98657234975039,95,13,144,1,0,1
1407.7834675822376,81.87438209574093,48.17381692270621,0.6489113108328289,100.71599857153511,162,3,156,0,0,0
1586.960592010566,71.77017910437732,55.20988877824632,0.7271449745422796,141.60112118278622,140,7,49,0,0,1
1635.563785880495,71.00403996674873,39.9353443497283,0.45956025768160386,138.8557702828015,190,7,75,0,0,1
1541.3434903223701,72.58628238908983,58.21843321133945,0.54914294527202,129.7461047408999,82,2,176,1,0,1
1687.6795812558066,70.23335695870644,47.10405334813349,0.5569760357198646,141.43859730423594,182,5,188,0,0,0
1422.6210800896426,75.61335157997398,47.701820592589826,0.5195481731553291,102.41434435176023,126,2,45,1,0,1
1375.5345296688583,83.1233922923478,55.97289298307527,0.4901154798760694,126.97190239721961,170,4,45,0,0,0
1322.1279751095722,76.61539636558014,67.45122485875706,0.5435975389500046,117.49651143233672,177,3,125,0,0,0
1649.6044311489184,73.73823248936856,32.56025386434484,0.24677539147803146,136.93764207769829,127,3,16,0,0,0
1565.4365656354057,73.54094365542228,62.989729493880304,0.5682069490062631,117.69551534895605,116,1,65,0,0,0
1494.4415329089545,67.18404595651671,41.69532441648772,0.5126177903661967,112.30114223179838,164,7,103,0,0,1
1527.9968626319821,79.4155488857358,47.75677818025511,0.4777525103221735,130.8181703712198,112,4,4,0,0,0
1387.4510952701623,74.610814014936,30.87653315100036,0.7046862195719558,137.52338334382466,162,9,122,0,0,1
1744.5751979616825,74.09760043204687,42.04184311337252,0.4325065981209448,106.63309610306396,143,4,181,0,0,0
1512.9221181975227,90.96553783922431,50.10524970520522,0.4596924010934969,118.77848657295247,97,6,124,0,0,1
1510.9394794604893,76.49376454182843,32.24704309389756,0.6991553302204734,98.83118732716694,61,3,111,0,0,0
1572.5766623898692,71.24104474952408,49.6438291753266,0.41679386951501435,70.03877965014121,194,8,15,0,0,1
1548.1009231736714,72.86821201897229,67.08442515433708,0.4449884717063461,124.00919262827458,89,6,80,0,0,1
1522.3884024279132,80.74222854598378,34.21572872431221,0.485297457656915,132.17810712509265,134,5,90,0,1,0
1420.9525544554688,75.56635205268883,60.57762912302017,0.5840734482129549,125.24133618173451,106,3,134,0,0,0
1547.1468357135996,67.80861010841316,46.38684213503971,0.5207802507353313,81.00876564491266,136,11,135,0,0,1
1688.2024496475033,79.59614467287602,56.20694858097352,0.3707374652847737,112.98301139847051,133,7,71,0,0,1
1634.5420046154977,71.65927957230502,40.40946391940918,0.44678314368728106,75.63304479897837,170,6,95,0,0,1
1659.3186626639397,84.36648888108773,36.37969050165433,0.43926455667877884,147.3940221530837,123,6,110,0,0,1
1448.8784323568814,80.40024032857325,36.41850457084906,0.49227789547769546,98.27890835763827,156,6,81,1,0,1
1401.039517974142,72.76339052170624,32.81967782572578,0.5425843658629829,145.1080721891979,173,6,37,0,0,1
1487.421307990035,81.40508180867556,37.42586819604972,0.5418205755887973,138.9173928736829,149,5,53,0,0,0
1505.5724912288695,75.33927755263701,56.56877539955873,0.3223988245951598,101.98819294927877,92,8,75,0,0,1
1609.4191518470948,79.2638683756111,65.26762447374031,0.6063940987560856,97.34430097464511,168,6,14,0,0,1
1330.7535370285182,77.42366408647237,62.56502742364647,0.5252568845996624,127.00740432772676,72,8,177,0,0,1
1652.9550319460614,70.76821672504563,57.405372394979366,0.6384532047593906,103.11351925633858,86,13,183,0,0,1
1484.199210142101,71.7822508384127,34.417274536444104,0.5444198327290672,122.04969284316415,183,4,115,0,0,0
1457.311893005258,80.1498040879058,41.56749785183799,0.6101322957735762,110.34344818386164,114,1,8,0,0,0
1398.7895624739833,73.3261233394673,42.39227501289876,0.5466545311450127,84.37683171068733,183,4,7,0,0,0
1334.5143328134232,72.98175768379002,39.998277855904846,0.6346225756202748,75.39063961751083,71,2,109,0,0,0
1582.3170583961914,70.22438710325324,50.600226388388926,0.5522250636017778,124.53368496989194,154,7,146,0,0,1
1507.3317967188405,77.11799532796731,51.4221525951869,0.4902084753557096,108.7688450733875,137,4,50,0,0,0
1371.0039100258946,85.31262459621573,44.27543900684441,0.7272434720446882,108.93820366171735,174,5,199,0,1,0
1370.4921227936384,69.66233542872864,44.15156634945744,0.5889037122279892,133.9172767818757,128,8,184,0,1,1
1466.4215300709873,75.1210972833638,63.14222391624325,0.5573744421004413,143.46884553264888,139,6,195,0,0,1
1666.9021525289393,82.06110277707714,61.571713932787425,0.37236955834616636,114.54910557276382,100,5,30,0,0,0
1474.0408648636396,74.60179304377142,42.31183326722983,0.3711692382536462,113.18802586180277,151,2,101,0,0,0
1349.6857046881894,77.26185898124866,66.55153775493037,0.5292715482141853,130.00286066227767,155,6,2,0,0,1
1475.4256935914057,69.6880323592656,68.11260068010024,0.5145521197768241,92.86128860600849,109,5,98,0,0,0
1472.727643025233,77.14153548603824,43.069701681201636,0.4385877434991684,124.46306109495394,95,6,82,0,0,1
1230.3113357058428,74.06427867497726,44.17699795172219,0.514098269961206,131.03771943644307,85,3,42,0,0,0
1494.5705133482188,79.92864997839932,50.22536613687835,0.6588626928043596,133.60460416835258,60,6,28,0,0,1
1476.9065469791321,80.93693025782376,67.64483250134694,0.5695402474550298,81.2649459499507,61,6,9,0,1,1
1569.6206364813418,87.94781821009308,65.05277732569246,0.38589914902472616,104.77289460382119,88,4,139,0,0,0
1684.8956094945345,77.89816586606788,34.102718503343596,0.4888491172857056,102.43473494353067,188,7,45,0,0,1
1612.6565029547758,76.62898158291084,45.70922973085665,0.4195033519147439,121.99773908818426,85,4,29,0,0,0
1473.1111309445168,75.97192150788668,52.13484758999087,0.46123000835914385,129.61489159535967,101,0,93,0,1,0
1389.3474091258329,73.23416853594655,50.1252989020616,0.4586384334370357,149.93420814891962,80,9,31,0,0,1
1757.335980324986,76.69241921730845,37.75452271747571,0.4522354417395995,110.10069039263854,82,1,46,0,0,0
1505.9218434014488,73.52299294930485,64.35267084672618,0.3744864628026605,110.04855003381573,190,6,87,0,1,1
1501.3929291912946,75.84230488134807,57.07763131987349,0.487234531848181,142.99344037757493,195,4,62,0,0,0
1497.5874912889997,81.5879876780398,63.516334994072146,0.443939236315269,125.9315387706061,107,5,153,0,0,0
1519.8084760767856,69.96728717360179,64.35057117397889,0.20705513099977318,145.35303022375948,177,6,130,1,0,1
1485.5639588076058,80.69939280564523,59.93423414662959,0.7052972024501662,125.77456006019672,80,8,22,0,1,1
1442.6337993119764,81.58557533669932,47.56842404998869,0.6088769654216672,96.85766762573458,104,4,73,0,0,0
1445.3141058759609,74.40965736504461,54.42187020061698,0.4623699275075004,93.33743290444387,59,5,49,0,0,0
1496.7246729784001,64.39072550495703,36.41461624478973,0.5018819049740598,88.96975501882142,179,10,163,0,0,1
1445.6575228866236,71.96089006452783,56.94581669899631,0.38283456526824383,133.24103669516947,64,5,123,1,0,1
1428.7154217322836,81.48497273280555,37.17013022957123,0.6695722877810866,143.77193646174015,52,7,12,0,0,1
1510.6430227691897,74.88565968850558,57.75798362040627,0.6897288694773112,156.9872428277276,92,6,125,1,0,1
1474.5022782579144,70.00348883852544,39.18392643015875,0.5156693728246524,136.8621066464648,116,4,28,0,0,0
1650.3992988582688,72.47612539385891,34.7020520060088,0.6023530644185344,143.2567715506997,105,3,165,0,0,0
1234.903019160699,79.20310013252276,36.6113796057183,0.5175286778933924,108.3996733469263,112,5,120,0,0,0
1609.150685192246,77.73366784100689,30.07968540876281,0.3663274561124069,96.87168366512287,64,4,89,0,0,0
1624.6085192497628,73.80533950415153,58.74958471414121,0.45881766310363425,137.00158664835106,158,4,132,0,0,0
1292.6609767591851,73.16587794092656,59.29604196233517,0.5131927966771958,128.353615044788,165,5,147,0,0,0
1465.7312405919652,73.0412092547809,50.59733399653038,0.45454522812565556,122.14888748681786,141,2,77,0,0,0
1462.8559134004208,70.38794907750749,36.45451204221535,0.4781346722564964,127.7474296126598,187,7,108,0,0,1
1359.248830528218,83.07687844734721,33.34217350042759,0.4908600442490886,126.46370964916412,96,3,13,1,0,1
1422.2183312409124,73.3883976539433,30.76515865749148,0.49191215021345386,145.67633719707123,106,5,135,0,0,0
1388.9424154534172,81.08579260412748,36.62992707860883,0.5052258490497483,145.89971169633912,99,6,47,0,0,1
1675.2270443423622,82.60658025961226,65.63422139932587,0.3939394933603399,130.88440704680693,120,8,140,0,0,1
1593.5678393147462,79.9915544907398,39.66147366806727,0.42829838508720636,136.91605745125855,192,5,23,0,0,0
1627.155509499416,72.84189843640976,44.17085308868863,0.37154157343000305,130.2812510484955,195,3,78,0,0,0
1572.1672064043235,77.01865045168304,34.21381937925333,0.5977815549686201,110.77660535930762,131,3,192,0,0,0
1387.094822878277,74.87902196804542,38.89445218992681,0.28943530581596755,135.1312934982628,165,5,161,1,1,1
1447.5479733720226,70.48149069634935,50.768982831208206,0.6153590343316926,92.11009862281477,154,7,50,1,0,1
1548.937456122792,76.62179640860802,54.3101073238261,0.6386349397262844,141.07783104591766,137,5,2,0,0,0
1377.7872191108054,69.10480104420098,39.81409256664844,0.46978194130173784,96.1095412046793,51,5,127,0,0,0
1571.2998430172388,80.93839694230782,32.30928636900469,0.23968629121727014,125.71606573589466,153,10,118,0,0,1
1475.9674601841864,72.67691351350804,45.64131476509594,0.46386894380327093,103.09692083147682,133,2,57,0,0,0
1462.5179192450403,76.0057982793642,39.36813483705336,0.49358158387111806,131.06777966148854,92,6,124,0,0,1
1571.0959968203492,76.41643935773071,38.78215692919208,0.3989401780071087,119.32149548144183,120,7,199,0,0,1
1544.426331148604,73.70547513147962,68.39451210853821,0.4484781606191757,88.10488083673334,143,4,112,1,0,1
1463.903383418092,77.93346900737637,54.65201943702896,0.6530195198863351,128.41399262036958,91,11,54,0,0,1
1615.9329803364249,72.62548171688738,52.275137726883834,0.566492716230174,108.44158446334579,182,5,118,0,0,0
1391.8936672400102,79.35648648728622,46.63100414093287,0.40754358856219,137.62293441626738,188,4,119,0,0,0
1561.5935606944263,68.27010159876626,47.15777333720577,0.3402400830404568,120.02651377468814,114,1,79,0,0,0
1559.3101257968383,75.63189789773206,51.636200153523234,0.4672982682390229,127.90841970776076,83,11,41,1,0,1
1469.045356068601,84.69464499529143,57.85719228144429,0.4786543220649562,100.84862089969576,169,3,20,0,0,0
1532.6133022242118,69.99834337697213,58.08584384727318,0.5496199187363316,108.21335537145276,50,2,9,0,0,0
1374.8886423614697,71.61127514737575,36.867756308217984,0.4464683287432341,110.82722727797831,179,7,56,0,1,1
1592.40270192069,77.56953924829457,50.00451008306508,0.5511499575361861,137.1340496048511,197,5,152,0,0,0
1481.5097863557012,75.89790890969799,46.47832380136408,0.693515404006023,153.54754175610978,110,1,55,0,0,0
1447.727697948096,76.7531504963678,64.82107865077538,0.5815501022444263,103.89656496514247,198,6,37,0,0,1
1604.900922583689,77.44593565073832,55.25675684873505,0.49519114926692276,141.5369628931536,137,4,85,0,0,0
1429.565630945724,78.17360734280885,51.30016265663927,0.4816849528946705,76.60645164548596,117,9,112,0,0,1
1359.153870363644,80.54849920978111,34.615785687156695,0.4643326865820129,96.11621197815421,176,4,188,0,0,0
1344.3370826476096,77.04909328464257,54.22551557293646,0.6180640912452144,100.8244308762645,189,9,111,0,1,1
1560.600995134564,73.79371172690729,34.68815622720933,0.4372686554048697,92.94982621118555,71,5,174,0,0,0
1371.9570647503717,78.36286850601365,43.48826302263008,0.5045222708999982,88.3282322042484,197,2,53,0,0,0
1675.4794181984364,84.49940967447608,35.713678592573274,0.5051197901881085,128.25997824275595,131,8,45,0,0,1
1291.8070592116278,74.33683126808714,57.682945880974756,0.4498215807188468,115.71864604544277,178,2,195,1,0,1
1669.6456368290037,70.12735347664679,38.2500845534461,0.3627534452115899,127.58810795210219,79,7,3,0,0,1
1521.1017467202619,80.53540334643486,45.67437492752104,0.5322974503617668,133.80945372243025,175,9,193,0,0,1
1490.3286888129608,74.39809418023201,65.82699110475114,0.49389960281446166,125.31233986345067,146,3,170,0,0,0
1445.508091319105,64.13665226992981,38.17265533595881,0.550024046943657,133.15526352300748,73,3,61,0,0,0
1539.913611435207,79.23710838575211,50.31220255835116,0.4466399693560833,118.60935427515462,63,6,123,0,0,1
1496.2365297575152,72.32335907023038,46.77086644664088,0.6220821298813048,96.26013223388512,85,7,127,1,0,1
1610.3301882016522,74.54733358847919,30.72496164182919,0.4123226218788155,141.15628361641592,73,2,111,1,0,1
1511.422764866204,76.65990165284508,61.71032454291251,0.6712040284017893,108.21775734437746,144,9,84,0,0,1
1515.0301761461878,75.95249839889533,32.76183625258399,0.3252363490171738,101.28807402475148,104,5,3,0,1,0
1463.6387787786143,78.5472590856952,48.970200839078146,0.5434770064556891,116.44164248391203,73,5,64,1,0,1
1494.3054376278933,72.82256814715079,52.427131797558,0.5475430682526623,101.74378161406975,75,3,61,0,0,0
1530.780176889206,77.56552899088041,55.13705826458349,0.42044429320591176,111.65139236021136,129,6,89,1,0,1
1328.9831607343374,73.70226661208041,57.54526517231503,0.5424393937861013,126.88107843126933,114,6,119,0,0,1
1365.1814577894288,78.69405240443751,40.1308953409086,0.6279518669760159,126.96683478492254,124,4,129,0,0,0
1574.3264094022716,78.07683742006526,30.399151066337975,0.27831811606459356,102.04339867148741,92,6,136,0,0,1
1517.0865438127942,70.32280648977702,58.937746494196475,0.5502744807490815,110.24589254102511,78,8,184,0,0,1
1481.6016663647322,80.42991058087516,51.42626397390315,0.2506729179669922,141.4866600954049,130,4,44,0,0,0
1501.8433933065394,72.32018277442975,63.44470812828995,0.4034335196476792,129.92800235467882,103,6,145,0,0,1
1534.7581705361672,79.04028899140573,62.855534516027774,0.6629166364900945,161.50130078697083,88,4,111,0,0,0
1446.0240319690638,76.8364365670067,63.73304671151533,0.4418217966607946,143.60256347483056,91,9,175,1,1,1
1422.1695274597687,84.19091838397561,49.403786399181605,0.38261200355910274,142.88586137119879,78,5,41,0,1,0
1519.5845255097681,73.88267008814074,43.34513583347463,0.4802062271015318,92.24262899088396,180,7,40,0,1,1
1402.1627222384968,73.25341601940902,61.6623281036548,0.7067906338163552,135.27720703266846,187,2,88,0,0,0
1540.8252755714473,74.90290197056133,48.0517645211702,0.3168317752793974,118.93786396606178,191,4,185,0,0,0
1329.741639576216,73.48410108582863,37.33768785613738,0.39486900883606557,108.98036392923501,91,4,41,0,0,0
1602.9155637325644,78.99970950971024,64.19896078245898,0.6497431683179626,123.36030681065057,143,7,34,0,0,1
1547.2597482413044,66.91844695781705,65.3023950708939,0.6857702343537733,138.90423069222967,81,3,165,0,0,0
1525.6029734313875,69.73158790426822,48.6523902456068,0.4896568775709716,130.01663182008423,75,4,66,0,0,0
1598.2690983945513,69.66098539210404,33.0279890923915,0.37609472974733577,102.4305239731588,164,3,40,0,0,0
1666.5474444462577,79.75153795986787,45.51304359667725,0.7095843501809159,134.8491782718524,178,3,98,0,0,0
1601.4370065018131,83.55306686290963,62.14150637850413,0.6594442391749197,107.24824915848072,105,2,49,0,1,0
1315.9125768668355,74.47775390731265,66.07096114184915,0.5678946987762233,124.33366237928573,171,10,103,1,0,1
1372.0423033264299,74.15589138404995,38.138909699903834,0.418759765106258,113.93299865045732,155,3,85,1,0,1
1437.5181422304322,75.3502608155659,32.67894448101086,0.49509706591619634,115.62267496528749,179,2,199,1,0,1
1502.6091050210835,80.80939151304095,65.09401812531354,0.4839639918955169,135.3248595008102,130,6,78,1,0,1
1551.7659020469123,70.36323432904713,45.57619755915501,0.5330851304615578,99.19612560368205,169,4,44,0,0,0
1427.4256186846535,76.19184491367392,51.67043857070253,0.6451001438131336,158.90390148553865,101,6,198,0,0,1
1518.676676447708,79.87598814891214,68.72263248203035,0.5879417041137404,83.57827861411008,140,2,146,0,0,0
1424.4617067646677,77.50547084969922,32.66258911656892,0.39226239230152415,108.04664633490286,186,4,105,0,1,0
1438.8482197008052,75.94790808299372,55.93272029808382,0.6376496450019538,127.40423779883481,71,9,144,1,0,1
1359.3338903151778,80.00523046283571,32.964216902994686,0.5313132140013155,131.6862833287062,83,10,192,1,0,1
1407.6766753889096,61.48383853500381,45.018757138660014,0.5687065795858917,117.9904855885659,159,5,121,0,1,0
1364.8315394383667,78.38937659765453,62.15258180773787,0.6466540859278603,118.85218593996915,98,2,76,0,0,0
1402.4126747022667,71.72962158436287,47.338889310225376,0.3888419750486449,128.21100170655234,178,3,55,0,0,0
1605.364179660784,65.84683551571771,69.88729415611802,0.4964174421293537,115.3786104508464,122,7,111,0,0,1
1405.0601111168057,77.5560129976249,52.36237139786409,0.4468545448640785,147.8636251586981,133,6,92,0,0,1
1763.238206483739,81.86829272581478,42.84648610543814,0.3432140574634544,136.78698228463205,102,4,40,0,0,0
1549.3317900880888,74.31275742686154,38.804453036190125,0.534670997760492,137.4564870201127,149,2,169,1,0,1
1518.4836123694874,79.76437273601469,44.02082137144647,0.7511556551584424,100.67686553259166,173,7,5,0,0,1
1414.1642219818787,83.06139128994323,44.90133095038203,0.31599222554942474,118.41223151188595,94,6,196,1,0,1
1570.0309879408992,81.57457226792023,32.74854710895844,0.49677193889505294,113.99068102558593,186,7,97,0,0,1
1442.4362173762227,83.19982264685697,44.782967977070925,0.5640542935074774,99.88797248621069,154,7,72,0,0,1
1512.2009814645362,78.71063745535946,48.569540789569,0.5123078201656182,127.20328367891534,199,3,167,0,0,0
1756.0084538268795,75.37716819450796,58.909510089552185,0.488687194748426,109.24708484440367,195,3,40,1,1,1
1490.394010027535,66.99017094051416,56.269179388864316,0.3700783636554176,133.10807659700475,155,4,8,0,0,0
1614.9273326285677,73.76968755935026,58.350626209166165,0.5232786742940163,98.59616874211336,92,5,7,1,0,1
1429.6823574874113,70.78376702341905,30.334547275074286,0.4243236022984074,154.3808122568364,183,2,171,0,0,0
1496.5011509503038,85.85471358748907,38.706695983221444,0.28100782950214465,102.07334682815876,97,4,185,0,0,0
1677.080063563551,74.12057093783832,56.46737153599426,0.619459222051373,124.38604674400872,175,7,103,0,0,1
1437.3032942212233,75.61602403392243,49.35957472718989,0.5958385819842043,135.83718620776136,56,5,194,0,0,0
1681.244855799693,77.75742688020233,30.212539026733836,0.505166097685108,108.58719139599775,65,6,12,0,0,1
1570.7751935455476,75.21801223186228,62.17978569727289,0.5229074688205703,137.04937286865902,178,4,18,0,0,0
1443.7533224105732,83.47525520215376,60.91238293161349,0.6074318012715562,95.41632804399168,164,9,97,0,0,1
1563.240773905552,71.88675319132774,51.936766519742505,0.5224339656778083,149.0423539836512,86,2,95,0,0,0
1597.255444962673,75.97303727618622,32.65853303105089,0.5904017554761314,120.28298529931517,174,6,48,1,0,1
1562.1809962217196,71.28764707150975,60.66060198130339,0.47025177991261496,108.0717718406224,130,4,99,0,0,0
